year,state,candidate_party,name,popular_vote_ct,popular_vote_pct,electoral_vote,source
2012,Louisiana,Republican,Willard Mitt Romney,1152262,57.78,8 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=22&f=1&off=0&elect=0&minper=0
2012,Louisiana,Democratic,Barack H. Obama,809141,40.58,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=22&f=1&off=0&elect=0&minper=0
2012,Louisiana,Libertarian,Gary Johnson,18157,0.91,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=22&f=1&off=0&elect=0&minper=0
2012,Louisiana,Green,Jill Stein,6978,0.35,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=22&f=1&off=0&elect=0&minper=0
2012,Louisiana,Other,"Virgil H. Goode, Jr.",2508,0.13,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=22&f=1&off=0&elect=0&minper=0
2012,Louisiana,Other,Sheila Tittle,1767,0.09,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=22&f=1&off=0&elect=0&minper=0
2012,Louisiana,Other,Ross C. 'Rocky' Anderson,1368,0.07,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=22&f=1&off=0&elect=0&minper=0
2012,Louisiana,Other,Peta Lindsay,622,0.03,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=22&f=1&off=0&elect=0&minper=0
2012,Louisiana,Other,Lowell 'Jack' Fellure,518,0.03,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=22&f=1&off=0&elect=0&minper=0
2012,Louisiana,Other,James Harris,389,0.02,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=22&f=1&off=0&elect=0&minper=0
2012,Louisiana,Other,Jerry White,355,0.02,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=22&f=1&off=0&elect=0&minper=0
2012,Maine,Democratic,Barack H. Obama,401306,56.27,4 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=23&f=1&off=0&elect=0&minper=0
2012,Maine,Republican,Willard Mitt Romney,292276,40.98,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=23&f=1&off=0&elect=0&minper=0
2012,Maine,Libertarian,Gary Johnson,9352,1.31,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=23&f=1&off=0&elect=0&minper=0
2012,Maine,Green Independent,Jill Stein,8119,1.14,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=23&f=1&off=0&elect=0&minper=0
2012,Maine,-,Write-ins,2035,0.29,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=23&f=1&off=0&elect=0&minper=0
2012,Maine,Write-in,Ross C. 'Rocky' Anderson,62,0.01,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=23&f=1&off=0&elect=0&minper=0
2012,Maine,Write-in,Jill Ann Reed,30,0.00,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=23&f=1&off=0&elect=0&minper=0
2012,Maryland,Democratic,Barack H. Obama,1677844,61.97,10 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=24&f=1&off=0&elect=0&minper=0
2012,Maryland,Republican,Willard Mitt Romney,971869,35.90,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=24&f=1&off=0&elect=0&minper=0
2012,Maryland,Libertarian,Gary Johnson,30195,1.12,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=24&f=1&off=0&elect=0&minper=0
2012,Maryland,Green,Jill Stein,17110,0.63,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=24&f=1&off=0&elect=0&minper=0
2012,Maryland,-,Write-ins,9555,0.35,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=24&f=1&off=0&elect=0&minper=0
2012,Maryland,Write-in,"Virgil H. Goode, Jr.",418,0.02,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=24&f=1&off=0&elect=0&minper=0
2012,Maryland,Write-in,Ross C. 'Rocky' Anderson,204,0.01,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=24&f=1&off=0&elect=0&minper=0
2012,Maryland,"",Roseanne Barr,64,0.00,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=24&f=1&off=0&elect=0&minper=0
2012,Maryland,Write-in,Merlin Miller,26,0.00,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=24&f=1&off=0&elect=0&minper=0
2012,Maryland,"",Andre Barnett,19,0.00,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=24&f=1&off=0&elect=0&minper=0
2012,Maryland,Write-in,Richard Duncan,15,0.00,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=24&f=1&off=0&elect=0&minper=0
2012,Maryland,"",Jill Ann Reed,7,0.00,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=24&f=1&off=0&elect=0&minper=0
2012,Maryland,"",Dean Morstad,1,0.00,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=24&f=1&off=0&elect=0&minper=0
2012,Massachusetts,Democratic,Barack H. Obama,1921761,60.67,11 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=25&f=1&off=0&elect=0&minper=0
2012,Massachusetts,Republican,Willard Mitt Romney,1188460,37.52,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=25&f=1&off=0&elect=0&minper=0
2012,Massachusetts,Libertarian,Gary Johnson,30931,0.98,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=25&f=1&off=0&elect=0&minper=0
2012,Massachusetts,Green-Rainbow,Jill Stein,20063,0.63,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=25&f=1&off=0&elect=0&minper=0
2012,Massachusetts,-,Write-ins,6552,0.21,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=25&f=1&off=0&elect=0&minper=0
2012,Michigan,Democratic,Barack H. Obama,2564569,54.04,16 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=26&f=1&off=0&elect=0&minper=0
2012,Michigan,Republican,Willard Mitt Romney,2115256,44.58,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=26&f=1&off=0&elect=0&minper=0
2012,Michigan,Green,Jill Stein,21897,0.46,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=26&f=1&off=0&elect=0&minper=0
2012,Michigan,U.S. Taxpayers,"Virgil H. Goode, Jr.",16119,0.34,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=26&f=1&off=0&elect=0&minper=0
2012,Michigan,-,Write-ins,14332,0.30,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=26&f=1&off=0&elect=0&minper=0
2012,Michigan,"",Gary Johnson,7797,0.16,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=26&f=1&off=0&elect=0&minper=0
2012,Michigan,Natural Law,Ross C. 'Rocky' Anderson,5147,0.11,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=26&f=1&off=0&elect=0&minper=0
2012,Michigan,"",Stewart Alexander,89,0.00,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=26&f=1&off=0&elect=0&minper=0
2012,Michigan,"",Jerry White,68,0.00,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=26&f=1&off=0&elect=0&minper=0
2012,Michigan,"",Thomas Hoefling,42,0.00,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=26&f=1&off=0&elect=0&minper=0
2012,Minnesota,Democratic-F.L.,Barack H. Obama,1546167,52.65,10 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=27&f=1&off=0&elect=0&minper=0
2012,Minnesota,Republican,Willard Mitt Romney,1320225,44.96,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=27&f=1&off=0&elect=0&minper=0
2012,Minnesota,Libertarian,Gary Johnson,35098,1.20,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=27&f=1&off=0&elect=0&minper=0
2012,Minnesota,Green,Jill Stein,13023,0.44,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=27&f=1&off=0&elect=0&minper=0
2012,Minnesota,-,Write-ins,10568,0.36,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=27&f=1&off=0&elect=0&minper=0
2012,Minnesota,Constitution,"Virgil H. Goode, Jr.",3722,0.13,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=27&f=1&off=0&elect=0&minper=0
2012,Minnesota,Grassroots,Jim Carlson,3149,0.11,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=27&f=1&off=0&elect=0&minper=0
2012,Minnesota,Justice,Ross C. 'Rocky' Anderson,1996,0.07,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=27&f=1&off=0&elect=0&minper=0
2012,Minnesota,Const. Government,Dean Morstad,1092,0.04,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=27&f=1&off=0&elect=0&minper=0
2012,Minnesota,Socialist Workers,James Harris,1051,0.04,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=27&f=1&off=0&elect=0&minper=0
2012,Minnesota,Socialism and Liberation,Peta Lindsay,397,0.01,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=27&f=1&off=0&elect=0&minper=0
2012,Minnesota,"",Roseanne Barr,46,0.00,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=27&f=1&off=0&elect=0&minper=0
2012,Minnesota,"",Thomas Hoefling,14,0.00,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=27&f=1&off=0&elect=0&minper=0
2012,Minnesota,"",Jill Ann Reed,8,0.00,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=27&f=1&off=0&elect=0&minper=0
2012,Minnesota,"",Andre Barnett,4,0.00,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=27&f=1&off=0&elect=0&minper=0
2012,Minnesota,"",Will Christensen,1,0.00,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=27&f=1&off=0&elect=0&minper=0
2012,Mississippi,Republican,Willard Mitt Romney,710746,55.29,6 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=28&f=1&off=0&elect=0&minper=0
2012,Mississippi,Democratic,Barack H. Obama,562949,43.79,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=28&f=1&off=0&elect=0&minper=0
2012,Mississippi,Libertarian,Gary Johnson,6676,0.52,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=28&f=1&off=0&elect=0&minper=0
2012,Mississippi,Constitution,"Virgil H. Goode, Jr.",2609,0.20,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=28&f=1&off=0&elect=0&minper=0
2012,Mississippi,Green,Jill Stein,1588,0.12,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=28&f=1&off=0&elect=0&minper=0
2012,Mississippi,Reform,Barbara Dale Washer,1016,0.08,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=28&f=1&off=0&elect=0&minper=0
2012,Missouri,Republican,Willard Mitt Romney,1482440,53.64,10 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=29&f=1&off=0&elect=0&minper=0
2012,Missouri,Democratic,Barack H. Obama,1223796,44.28,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=29&f=1&off=0&elect=0&minper=0
2012,Missouri,Libertarian,Gary Johnson,43151,1.56,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=29&f=1&off=0&elect=0&minper=0
2012,Missouri,Constitution,"Virgil H. Goode, Jr.",7936,0.29,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=29&f=1&off=0&elect=0&minper=0
2012,Missouri,-,Write-ins,6366,0.23,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=29&f=1&off=0&elect=0&minper=0
2012,Montana,Republican,Willard Mitt Romney,267928,55.30,3 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=30&f=1&off=0&elect=0&minper=0
2012,Montana,Democratic,Barack H. Obama,201839,41.66,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=30&f=1&off=0&elect=0&minper=0
2012,Montana,Libertarian,Gary Johnson,14165,2.92,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=30&f=1&off=0&elect=0&minper=0
2012,Montana,-,Write-ins,437,0.09,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=30&f=1&off=0&elect=0&minper=0
2012,Montana,Write-in,Ross C. 'Rocky' Anderson,59,0.01,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=30&f=1&off=0&elect=0&minper=0
2012,Montana,Write-in,"Virgil H. Goode, Jr.",39,0.01,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=30&f=1&off=0&elect=0&minper=0
2012,Montana,Write-in,Roseanne Barr,6,0.00,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=30&f=1&off=0&elect=0&minper=0
2012,Montana,Write-in,Thomas Hoefling,5,0.00,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=30&f=1&off=0&elect=0&minper=0
2012,Montana,Write-in,Stewart Alexander,4,0.00,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=30&f=1&off=0&elect=0&minper=0
2012,Montana,"",Andre Barnett,2,0.00,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=30&f=1&off=0&elect=0&minper=0
2012,Nebraska,Republican,Willard Mitt Romney,475064,59.80,5 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=31&f=1&off=0&elect=0&minper=0
2012,Nebraska,Democratic,Barack H. Obama,302081,38.03,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=31&f=1&off=0&elect=0&minper=0
2012,Nebraska,Libertarian,Gary Johnson,11109,1.40,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=31&f=1&off=0&elect=0&minper=0
2012,Nebraska,-,Write-ins,3717,0.47,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=31&f=1&off=0&elect=0&minper=0
2012,Nebraska,By Petition,Randall Terry,2408,0.30,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=31&f=1&off=0&elect=0&minper=0
2012,Nevada,Democratic,Barack H. Obama,531373,52.36,6 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=32&f=1&off=0&elect=0&minper=0
2012,Nevada,Republican,Willard Mitt Romney,463567,45.68,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=32&f=1&off=0&elect=0&minper=0
2012,Nevada,Libertarian,Gary Johnson,10968,1.08,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=32&f=1&off=0&elect=0&minper=0
2012,Nevada,"",None of these Candidates,5770,0.57,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=32&f=1&off=0&elect=0&minper=0
2012,Nevada,Ind. American,"Virgil H. Goode, Jr.",3240,0.32,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=32&f=1&off=0&elect=0&minper=0
2012,New Hampshire,Democratic,Barack H. Obama,369561,51.98,4 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=33&f=1&off=0&elect=0&minper=0
2012,New Hampshire,Republican,Willard Mitt Romney,329918,46.40,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=33&f=1&off=0&elect=0&minper=0
2012,New Hampshire,Libertarian,Gary Johnson,8212,1.16,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=33&f=1&off=0&elect=0&minper=0
2012,New Hampshire,-,Write-ins,2249,0.32,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=33&f=1&off=0&elect=0&minper=0
2012,New Hampshire,Constitution,"Virgil H. Goode, Jr.",708,0.10,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=33&f=1&off=0&elect=0&minper=0
2012,New Hampshire,"",Jill Stein,324,0.05,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=33&f=1&off=0&elect=0&minper=0
2012,New Jersey,Democratic,Barack H. Obama,2126610,58.25,14 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=34&f=1&off=0&elect=0&minper=0
2012,New Jersey,Republican,Willard Mitt Romney,1478749,40.50,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=34&f=1&off=0&elect=0&minper=0
2012,New Jersey,Libertarian,Gary Johnson,20974,0.57,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=34&f=1&off=0&elect=0&minper=0
2012,New Jersey,Green,Jill Stein,9902,0.27,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=34&f=1&off=0&elect=0&minper=0
2012,New Jersey,-,Write-ins,8206,0.22,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=34&f=1&off=0&elect=0&minper=0
2012,New Jersey,Constitution,"Virgil H. Goode, Jr.",2068,0.06,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=34&f=1&off=0&elect=0&minper=0
2012,New Jersey,NJ Justice,Ross C. 'Rocky' Anderson,1726,0.05,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=34&f=1&off=0&elect=0&minper=0
2012,New Jersey,NSA Did 911,Jeff Boss,1008,0.03,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=34&f=1&off=0&elect=0&minper=0
2012,New Jersey,Socialist Workers,James Harris,710,0.02,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=34&f=1&off=0&elect=0&minper=0
2012,New Jersey,American Third Position,Merlin Miller,662,0.02,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=34&f=1&off=0&elect=0&minper=0
2012,New Jersey,Socialism and Liberation,Peta Lindsay,525,0.01,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=34&f=1&off=0&elect=0&minper=0
2012,New Mexico,Democratic,Barack H. Obama,415335,52.99,5 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=35&f=1&off=0&elect=0&minper=0
2012,New Mexico,Republican,Willard Mitt Romney,335788,42.84,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=35&f=1&off=0&elect=0&minper=0
2012,New Mexico,Libertarian,Gary Johnson,27787,3.55,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=35&f=1&off=0&elect=0&minper=0
2012,New Mexico,Green,Jill Stein,2691,0.34,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=35&f=1&off=0&elect=0&minper=0
2012,New Mexico,Ind. American,Ross C. 'Rocky' Anderson,1174,0.15,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=35&f=1&off=0&elect=0&minper=0
2012,New Mexico,Constitution,"Virgil H. Goode, Jr.",982,0.13,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=35&f=1&off=0&elect=0&minper=0
2012,New York,Democratic,Barack H. Obama,4485877,63.35,29 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=36&f=1&off=0&elect=0&minper=0
2012,New York,Republican,Willard Mitt Romney,2490496,35.17,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=36&f=1&off=0&elect=0&minper=0
2012,New York,Libertarian,Gary Johnson,47256,0.67,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=36&f=1&off=0&elect=0&minper=0
2012,New York,Green,Jill Stein,39984,0.56,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=36&f=1&off=0&elect=0&minper=0
2012,New York,-,Write-ins,9268,0.13,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=36&f=1&off=0&elect=0&minper=0
2012,New York,Constitution,"Virgil H. Goode, Jr.",6274,0.09,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=36&f=1&off=0&elect=0&minper=0
2012,New York,Socialism and Liberation,Peta Lindsay,2050,0.03,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=36&f=1&off=0&elect=0&minper=0
2012,New York,Write-in,Ross C. 'Rocky' Anderson,227,0.00,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=36&f=1&off=0&elect=0&minper=0
2012,New York,Write-in,Thomas Hoefling,35,0.00,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=36&f=1&off=0&elect=0&minper=0
2012,New York,Write-in,James Harris,27,0.00,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=36&f=1&off=0&elect=0&minper=0
2012,New York,Write-in,Jerry White,19,0.00,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=36&f=1&off=0&elect=0&minper=0
2012,New York,Write-in,Jill Ann Reed,15,0.00,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=36&f=1&off=0&elect=0&minper=0
2012,New York,Write-in,Merlin Miller,6,0.00,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=36&f=1&off=0&elect=0&minper=0
2012,New York,"",Roseanne Barr,2,0.00,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=36&f=1&off=0&elect=0&minper=0
2012,North Carolina,Republican,Willard Mitt Romney,2270395,50.39,15 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=37&f=1&off=0&elect=0&minper=0
2012,North Carolina,Democratic,Barack H. Obama,2178391,48.35,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=37&f=1&off=0&elect=0&minper=0
2012,North Carolina,Libertarian,Gary Johnson,44515,0.99,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=37&f=1&off=0&elect=0&minper=0
2012,North Carolina,-,Write-ins,11537,0.26,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=37&f=1&off=0&elect=0&minper=0
2012,North Carolina,Write-in,"Virgil H. Goode, Jr.",534,0.01,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=37&f=1&off=0&elect=0&minper=0
2012,North Dakota,Republican,Willard Mitt Romney,188163,58.32,3 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=38&f=1&off=0&elect=0&minper=0
2012,North Dakota,Democratic-NPL,Barack H. Obama,124827,38.69,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=38&f=1&off=0&elect=0&minper=0
2012,North Dakota,Libertarian,Gary Johnson,5231,1.62,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=38&f=1&off=0&elect=0&minper=0
2012,North Dakota,-,Write-ins,1860,0.58,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=38&f=1&off=0&elect=0&minper=0
2012,North Dakota,Green,Jill Stein,1361,0.42,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=38&f=1&off=0&elect=0&minper=0
2012,North Dakota,Constitution,"Virgil H. Goode, Jr.",1185,0.37,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=38&f=1&off=0&elect=0&minper=0
2012,Ohio,Democratic,Barack H. Obama,2827709,50.58,18 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=39&f=1&off=0&elect=0&minper=0
2012,Ohio,Republican,Willard Mitt Romney,2661437,47.60,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=39&f=1&off=0&elect=0&minper=0
2012,Ohio,Libertarian,Gary Johnson,49493,0.89,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=39&f=1&off=0&elect=0&minper=0
2012,Ohio,Green,Jill Stein,18573,0.33,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=39&f=1&off=0&elect=0&minper=0
2012,Ohio,Nonparty,Richard Duncan,12502,0.22,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=39&f=1&off=0&elect=0&minper=0
2012,Ohio,-,Write-ins,10078,0.18,0 ,http://uselectionatlas.org/RESULTS/state.php?year=2012&fips=39&f=1&off=0&elect=0&minper=0
